Problem,Ha,pHa,La,LotShapeA,LotNumA,Hb,pHb,Lb,LotShapeB,LotNumB,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,BEASTpred,bRate,TEST_TRAIN,BEASTNET
13382,26,1.0,26,-,1,25,0.1,24,-,1,0,-1.9,0.3,-2.0,-1.0,-1.5,0.923076923,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-1.9,-1.9,0.0,0.0,0.070588235,TRAIN,0.39417082644640006
2416,7,1.0,7,-,1,6,0.1,5,-,1,0,-1.9,0.3,-2.0,-1.0,-1.5,0.714285714,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-1.9,-1.9,0.0,0.0,0.077777778,TRAIN,0.39417082644639995
6568,29,1.0,29,-,1,42,0.4,35,-,1,0,8.8,3.42928564,6.0,13.0,9.5,0.828571429,1,1.0,1.0,1.0,0.0,0.0,1,8.8,8.8,0.0,1.0,0.8375,TRAIN,0.8751697312087586
11448,12,1.0,12,-,1,34,0.1,17,-,1,0,6.7,5.1,5.0,22.0,13.5,0.705882353,1,1.0,1.0,1.0,0.0,0.0,1,6.7,6.7,0.0,1.0,0.777777778,TRAIN,0.8317075268209795
7240,-5,1.0,-5,-,1,-13,0.75,-20,Symm,2,0,-9.75,3.061862178,-15.0,-7.5,-10.33333333,0.25,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-9.75,-9.75,0.0,0.0,0.226666667,TRAIN,0.10376657322017566
14280,4,1.0,4,-,1,0,0.8,-9,R-skew,3,0,-5.8,4.214261501,-13.0,0.0,-5.75,0.0,1,-0.8058,-0.7964,-0.7512,-0.8007,-0.7993,-1,-5.8,-5.8,-18.2,0.0,0.066666667,TRAIN,0.16005353836964709
8263,-3,1.0,-3,-,1,5,0.9,1,-,1,0,7.6,1.2,4.0,8.0,6.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,7.6,7.6,16.0,1.0,0.894117647,TRAIN,0.8763867561843524
13167,6,1.0,6,-,1,9,0.2,6,-,1,0,0.6,1.2,0.0,3.0,1.5,1.0,1,0.2043,0.2002,0.4915,0.0,0.0,1,0.6,0.6,0.0,1.0,0.8125,TRAIN,0.5452403452888126
2598,52,0.05,12,-,1,83,0.1,13,-,1,0,6.0,12.28220211,1.0,31.0,16.0,0.923076923,1,1.0,0.9112,1.0,0.0,0.0,1,6.0,6.0,0.0,0.967,0.788235294,TRAIN,0.7386880570923895
11985,7,0.1,-12,-,1,11,0.25,-7,Symm,2,0,7.6,2.09823698,5.0,4.5,7.5,0.583333333,1,1.0,0.8592,1.0,0.1467,0.1488,1,7.6,7.6,7.05,0.9653,0.8625,TRAIN,0.8325784777083891
8075,-1,0.75,-10,-,1,-12,0.25,-15,R-skew,2,0,-11.0,-2.505173226,-5.0,-10.0,-7.5,0.666666667,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-11.0,-11.0,0.0,0.0,0.1125,TRAIN,0.09970156075418588
2075,12,1.0,12,-,1,7,0.95,-7,-,1,0,-5.7,3.05122926,-19.0,-5.0,-12.0,0.0,1,-1.0,-1.0,-1.0,-0.0486,-0.0511,-1,-5.7,-5.7,-1.9,0.0,0.1,TRAIN,0.17135618832625482
6533,11,1.0,11,-,1,5,0.6,2,Symm,4,0,-7.2,1.615549442,-9.0,-4.5,-6.6,0.181818182,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-7.2,-7.2,1.78e-15,0.0,0.2,TRAIN,0.1590651990507328
12454,38,0.05,7,-,1,16,0.05,2,-,1,1,-5.85,-3.705064102,-5.0,-22.0,-13.5,0.285714286,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-5.85,-5.85,0.0,0.0,0.0625,TRAIN,0.18401629898095556
12650,-5,1.0,-5,-,1,14,0.1,-2,-,1,0,4.6,4.8,3.0,19.0,11.0,0.4,1,1.0,1.0,1.0,0.0986,0.0993,1,4.6,4.6,3.8,1.0,0.906666667,TRAIN,0.7677975601978488
10890,3,1.0,3,-,1,2,0.05,2,-,1,0,-1.0,0.0,-1.0,-1.0,-1.0,0.666666667,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-1.0,-1.0,0.0,0.0,0.08,TRAIN,0.4411453316286952
1738,20,1.0,20,-,1,16,0.99,-18,-,1,0,-4.34,3.382957286,-38.0,-4.0,-21.0,0.0,1,-1.0,-1.0,-1.0,-0.0086,-0.0111,-1,-4.34,-4.34,-0.76,0.0,0.075,TRAIN,0.19665451065252357
3761,-8,1.0,-8,-,1,74,0.01,-2,L-skew,6,0,6.76,7.654567264,6.0,87.0,59.14285714,0.25,1,1.0,1.0,1.0,0.0109,0.0105,1,6.76,6.76,1.74,1.0,0.8125,TRAIN,0.8707361089205904
12373,-10,1.0,-10,-,1,60,0.05,-7,-,1,0,6.35,14.60231146,3.0,70.0,36.5,0.7,1,1.0,1.0,1.0,0.0438,0.0474,1,6.35,6.35,7.0,1.0,0.7875,TRAIN,0.7906315103023941
8152,27,1.0,27,-,1,26,0.05,20,-,1,0,-6.7,1.307669683,-7.0,-1.0,-4.0,0.740740741,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-6.7,-6.7,0.0,0.0,0.125,TRAIN,0.19787820601776
9831,18,1.0,18,-,1,14,0.9,-6,-,1,0,-6.0,6.0,-24.0,-4.0,-14.0,0.0,1,-1.0,-1.0,-1.0,-0.0966,-0.1026,-1,-6.0,-6.0,-4.8,0.0,0.2,TRAIN,0.16881843487705844
13841,18,1.0,18,-,1,26,0.05,21,L-skew,3,0,3.25,1.219631092,3.0,10.0,6.25,0.857142857,1,1.0,1.0,1.0,0.0,0.0,1,3.25,3.25,-1.78e-15,1.0,0.888888889,TRAIN,0.7063174406789301
6047,25,1.0,25,-,1,42,0.1,25,-,1,0,1.7,5.1,0.0,17.0,8.5,1.0,1,0.1047,0.0987,0.494,0.0,0.0,1,1.7,1.7,0.0,1.0,0.7375,TRAIN,0.6320442038529954
6318,22,1.0,22,-,1,31,0.25,23,-,1,0,3.0,3.464101615,1.0,9.0,5.0,0.956521739,1,1.0,1.0,1.0,0.0,0.0,1,3.0,3.0,0.0,1.0,0.811764706,TRAIN,0.6768865522758807
8563,3,1.0,3,-,1,69,0.01,3,Symm,6,0,0.66,6.567868756,0.0,68.5,56.57142857,1.0,1,0.0108,0.012,0.8648,0.0,0.0,1,0.66,0.66,1.42e-14,1.0,0.9625,TRAIN,0.683337424011502
2279,22,1.0,22,-,1,26,0.5,22,-,1,0,2.0,2.0,0.0,4.0,2.0,1.0,1,0.5046,0.4986,0.5021,0.0,0.0,1,2.0,2.0,0.0,1.0,0.76,TRAIN,0.6134640541064147
9285,-5,1.0,-5,-,1,-10,0.25,-15,-,1,0,-8.75,2.165063509,-10.0,-5.0,-7.5,0.333333333,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-8.75,-8.75,0.0,0.0,0.146666667,TRAIN,0.13017922032407264
1007,9,1.0,9,-,1,6,0.95,-45,-,1,0,-5.55,11.11519231,-54.0,-3.0,-28.5,0.0,1,-1.0,-1.0,-1.0,-0.0483,-0.0436,-1,-5.55,-5.55,-5.4,0.0,0.1,TRAIN,0.19207845689730918
7719,-9,1.0,-9,-,1,1,0.2,-7,-,1,0,3.6,3.2,2.0,10.0,6.0,0.777777778,1,1.0,1.0,1.0,0.1958,0.2016,1,3.6,3.6,4.0,1.0,0.894117647,TRAIN,0.722329801073486
526,14,0.99,13,-,1,6,0.25,1,Symm,6,0,-11.74,2.136569234,-12.0,-5.5,-8.214285714,0.076923077,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-11.74,-11.74,0.0,0.0,0.1,TRAIN,0.0767903620376205
13502,6,1.0,6,-,1,2,0.95,-9,Symm,4,0,-4.55,2.541653005,-15.0,-2.5,-6.2,0.0,1,-1.0,-1.0,-1.0,-0.0493,-0.0469,-1,-4.55,-4.55,-1.5,0.0,0.04,TRAIN,0.22316129921301187
1881,11,1.0,11,-,1,18,0.25,16,-,1,0,5.5,0.866025404,5.0,7.0,6.0,0.6875,1,1.0,1.0,1.0,0.0,0.0,1,5.5,5.5,0.0,1.0,0.855555556,TRAIN,0.785470724743167
12726,-4,1.0,-4,-,1,-5,0.6,-20,-,1,0,-7.0,7.348469228,-16.0,-1.0,-8.5,0.2,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-7.0,-7.0,0.0,0.0,0.146666667,TRAIN,0.20268067318758556
7270,3,1.0,3,-,1,13,0.95,11,Symm,8,0,9.9,1.361065759,6.5,13.5,9.777777778,0.315789474,1,1.0,1.0,1.0,0.0,0.0,1,9.9,9.9,-1.78e-15,1.0,0.95,TRAIN,0.9005394830133767
8456,27,1.0,27,-,1,59,0.1,34,-,1,0,9.5,7.5,7.0,32.0,19.5,0.794117647,1,1.0,1.0,1.0,0.0,0.0,1,9.5,9.5,0.0,1.0,0.755555556,TRAIN,0.8912600285108253
12623,-7,1.0,-7,-,1,17,0.01,-7,-,1,0,0.24,2.387969849,0.0,24.0,12.0,1.0,1,0.0105,0.0092,0.4935,0.0096,0.0112,1,0.24,0.24,0.48,1.0,0.8625,TRAIN,0.594502780490297
4439,27,1.0,27,-,1,26,0.9,-15,-,1,0,-5.1,12.3,-42.0,-1.0,-21.5,0.0,1,-1.0,-1.0,-1.0,-0.1033,-0.0956,-1,-5.1,-5.1,-8.4,0.0,0.0375,TRAIN,0.22724200807342373
9887,10,1.0,10,-,1,21,0.25,11,-,1,0,3.5,4.330127019,1.0,11.0,6.0,0.909090909,1,1.0,1.0,1.0,0.0,0.0,1,3.5,3.5,0.0,1.0,0.8,TRAIN,0.6980290178550389
4600,18,1.0,18,-,1,18,0.9,-11,-,1,0,-2.9,8.7,-29.0,0.0,-14.5,0.0,1,-0.099,-0.0959,-0.5059,-0.1018,-0.0998,-1,-2.9,-2.9,-5.8,0.0,0.1,TRAIN,0.2842203253997977
2697,6,1.0,6,-,1,16,0.01,11,-,1,0,5.05,0.497493719,5.0,10.0,7.5,0.545454545,1,1.0,1.0,1.0,0.0,0.0,1,5.05,5.05,0.0,1.0,0.906666667,TRAIN,0.7807813777877032
2565,11,1.0,11,-,1,79,0.01,21,Symm,2,0,10.58,5.771143734,10.0,68.5,48.66666667,0.523809524,1,1.0,1.0,1.0,0.0,0.0,1,10.58,10.58,0.0,1.0,1.0,TRAIN,0.9297679002788929
4247,8,1.0,8,-,1,15,0.95,13,-,1,0,6.9,0.435889894,5.0,7.0,6.0,0.615384615,1,1.0,1.0,1.0,0.0,0.0,1,6.9,6.9,0.0,1.0,0.917647059,TRAIN,0.8249662837240818
1361,56,0.01,19,-,1,19,1.0,19,-,1,0,-0.37,-3.681453517,0.0,-37.0,-18.5,1.0,1,-0.0093,-0.0106,-0.5025,0.0,0.0,-1,-0.37,-0.37,0.0,0.0,0.213333333,TRAIN,0.39162188455259717
5082,20,1.0,20,-,1,14,0.25,8,Symm,6,0,-10.5,2.657536453,-12.0,-3.5,-6.857142857,0.4,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-10.5,-10.5,0.0,0.0,0.117647059,TRAIN,0.10572136460231388
7870,27,1.0,27,-,1,41,0.1,29,Symm,4,0,3.2,3.61040164,2.0,15.5,11.6,0.931034483,1,1.0,1.0,1.0,0.0,0.0,1,3.2,3.2,-1.78e-15,1.0,0.964705882,TRAIN,0.72854457264019
10656,32,0.25,27,-,1,23,0.01,15,-,1,1,-13.17,-1.36907356,-12.0,-9.0,-10.5,0.555555556,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-13.17,-13.17,0.0,0.0,0.133333333,TRAIN,0.06129192780352559
13913,26,1.0,26,-,1,44,0.1,31,-,1,0,6.3,3.9,5.0,18.0,11.5,0.838709677,1,1.0,1.0,1.0,0.0,0.0,1,6.3,6.3,0.0,1.0,0.875,TRAIN,0.8224101922182421
2044,8,1.0,8,-,1,10,0.1,8,R-skew,3,0,0.2,0.979795897,0.0,6.0,2.666666667,1.0,1,0.0472,0.0501,0.6669,0.0,0.0,1,0.2,0.2,0.0,1.0,0.952941176,TRAIN,0.5389237653113157
14093,18,1.0,18,-,1,23,0.95,22,-,1,0,4.95,0.217944947,4.0,5.0,4.5,0.818181818,1,1.0,1.0,1.0,0.0,0.0,1,4.95,4.95,0.0,1.0,0.875,TRAIN,0.7568504910161341
9745,18,1.0,18,-,1,17,0.9,15,-,1,0,-1.2,0.6,-3.0,-1.0,-2.0,0.833333333,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-1.2,-1.2,0.0,0.0,0.1625,TRAIN,0.4207654210875277
2278,6,1.0,6,-,1,21,0.4,6,-,1,0,6.0,7.348469228,0.0,15.0,7.5,1.0,1,0.3944,0.3938,0.5119,0.0,0.0,1,6.0,6.0,0.0,1.0,0.8125,TRAIN,0.7631891697494841
11264,5,1.0,5,-,1,62,0.01,6,-,1,0,1.56,5.571929648,1.0,57.0,29.0,0.833333333,1,1.0,1.0,1.0,0.0,0.0,1,1.56,1.56,0.0,1.0,0.786666667,TRAIN,0.6625450118196785
487,8,1.0,8,-,1,12,0.25,9,Symm,4,0,1.75,1.369306394,1.0,5.5,3.4,0.888888889,1,1.0,1.0,1.0,0.0,0.0,1,1.75,1.75,0.0,1.0,0.75,TRAIN,0.6183116256436211
6662,4,0.95,2,-,1,4,1.0,4,-,1,0,0.1,-0.435889894,2.0,0.0,1.0,0.5,1,0.0472,0.0486,0.4997,0.0,0.0,1,0.1,0.1,0.0,1.0,0.917647059,TRAIN,0.5163180113955272
6978,-8,0.8,-10,-,1,61,0.1,-5,-,1,-1,10.0,19.0,5.0,69.0,37.0,0.5,1,1.0,1.0,1.0,0.1068,0.1027,1,10.0,10.0,14.2,1.0,0.7,TRAIN,0.8497560876550413
6366,28,1.0,28,-,1,28,0.95,11,-,1,0,-0.85,3.705064102,-17.0,0.0,-8.5,0.392857143,1,-0.0487,-0.0484,-0.5018,0.0,0.0,-1,-0.85,-0.85,0.0,0.0,0.3625,TRAIN,0.39713243538926385
10688,-8,1.0,-8,-,1,4,0.01,-4,R-skew,5,0,4.08,1.101635148,4.0,38.0,16.0,0.5,1,1.0,1.0,1.0,0.0101,0.0108,1,4.08,4.08,0.57,1.0,0.906666667,TRAIN,0.7770485320494165
14433,8,1.0,8,-,1,0,0.99,-21,-,1,0,-8.21,2.089473618,-29.0,-8.0,-18.5,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-8.21,-8.21,-29.29,0.0,0.075,TRAIN,0.0637425894147551
11345,12,0.1,1,-,1,2,0.01,-3,-,1,0,-5.05,-2.802506281,-4.0,-10.0,-7.0,0.0,1,-1.0,-0.9778,-1.0,-0.9899,-0.9899,-1,-5.05,-5.05,-29.7,0.0,0.05,TRAIN,0.17859656425115042
3185,3,1.0,3,-,1,3,0.75,-6,-,1,0,-2.25,3.897114317,-9.0,0.0,-4.5,0.0,1,-0.2449,-0.2556,-0.5099,-0.253,-0.2481,-1,-2.25,-2.25,-4.5,0.0,0.0875,TRAIN,0.3235967684186699
12810,30,1.0,30,-,1,62,0.1,30,-,1,0,3.2,9.6,0.0,32.0,16.0,1.0,1,0.1022,0.1014,0.4989,0.0,0.0,1,3.2,3.2,0.0,1.0,0.72,TRAIN,0.6786049696487247
14259,17,1.0,17,-,1,25,0.95,18,Symm,8,0,7.65,1.997498436,1.0,11.5,7.222222222,0.944444444,1,1.0,1.0,1.0,0.0,0.0,1,7.65,7.65,-1.78e-15,1.0,0.85,TRAIN,0.8454431155811406
11139,24,1.0,24,-,1,31,0.6,29,Symm,6,0,6.2,1.307669683,4.5,9.5,6.714285714,0.842105263,1,1.0,1.0,1.0,0.0,0.0,1,6.2,6.2,0.0,1.0,0.823529412,TRAIN,0.8095248363355865
1326,-3,1.0,-3,-,1,66,0.01,1,R-skew,7,0,4.65,6.708762926,4.0,189.0,85.625,0.0,1,1.0,1.0,1.0,1.0,1.0,1,4.65,4.65,378.0,1.0,0.88,TRAIN,0.8436210024812466
3767,3,1.0,3,-,1,0,0.9,-17,-,1,0,-4.7,5.1,-20.0,-3.0,-11.5,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-4.7,-4.7,-22.0,0.0,0.1125,TRAIN,0.16245436347348846
8869,25,0.8,13,-,1,34,0.75,29,-,1,0,10.15,-2.634936491,16.0,9.0,12.5,0.448275862,1,1.0,1.0,1.0,0.0,0.0,1,10.15,10.15,0.0,1.0,0.86,TRAIN,0.9082142263704298
6473,17,1.0,17,-,1,27,0.99,19,R-skew,4,0,9.92,4.628563492,2.0,21.0,10.4,0.894736842,1,1.0,1.0,1.0,0.0,0.0,1,9.92,9.92,0.0,1.0,0.917647059,TRAIN,0.8904099766615052
9329,0,1.0,0,-,1,0,0.25,-16,-,1,0,-12.0,6.92820323,-16.0,0.0,-8.0,0.0,0,-0.7495,-0.75,-0.4967,-0.7485,-0.7506,-1,-12.0,-12.0,-12.0,0.0,0.033333333,TRAIN,0.0871915179121465
13105,6,1.0,6,-,1,12,0.4,8,-,1,0,3.6,1.959591794,2.0,6.0,4.0,0.75,1,1.0,1.0,1.0,0.0,0.0,1,3.6,3.6,0.0,1.0,0.8875,TRAIN,0.6998646009170213
13008,2,1.0,2,-,1,2,0.99,-18,-,1,0,-0.2,1.989974874,-20.0,0.0,-10.0,0.0,1,-0.01,-0.0101,-0.5043,-0.009,-0.0098,-1,-0.2,-0.2,-0.4,0.0,0.225,TRAIN,0.3765849486178353
1031,-2,1.0,-2,-,1,69,0.01,-1,-,1,0,1.7,6.96491206,1.0,71.0,36.0,0.5,1,1.0,1.0,1.0,0.0112,0.0092,1,1.7,1.7,1.42,1.0,0.882352941,TRAIN,0.6661978918876679
181,22,1.0,22,-,1,72,0.01,27,Symm,4,0,5.45,4.47828092,5.0,51.5,41.0,0.814814815,1,1.0,1.0,1.0,0.0,0.0,1,5.45,5.45,0.0,1.0,0.9125,TRAIN,0.8401716222659796
12801,5,1.0,5,-,1,20,0.1,16,R-skew,5,0,11.4,2.690724809,11.0,41.0,21.4,0.3125,1,1.0,1.0,1.0,0.0,0.0,1,11.4,11.4,0.0,1.0,0.92,TRAIN,0.9354149981452851
3537,-9,1.0,-9,-,1,-4,0.6,-5,Symm,4,0,4.6,0.830662386,3.5,6.5,4.8,0.611111111,-1,1.0,1.0,1.0,0.0,0.0,1,4.6,4.6,-1.78e-15,1.0,0.9125,TRAIN,0.7466875117380696
2426,16,0.2,16,-,1,46,0.05,16,Symm,6,0,1.5,6.543126164,0.0,32.5,25.71428571,1.0,1,0.0476,0.0529,0.8571,0.0,0.0,1,1.5,1.5,0.0,1.0,0.776470588,TRAIN,0.6903410546686424
8662,4,1.0,4,-,1,16,0.25,4,-,1,0,3.0,5.196152423,0.0,12.0,6.0,1.0,1,0.2457,0.251,0.4876,0.0,0.0,1,3.0,3.0,0.0,1.0,0.882352941,TRAIN,0.6714535066122254
4611,23,1.0,23,-,1,18,0.95,11,-,1,0,-5.35,1.52561463,-12.0,-5.0,-8.5,0.47826087,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-5.35,-5.35,0.0,0.0,0.111111111,TRAIN,0.20656387730477305
4830,7,1.0,7,-,1,29,0.05,10,Symm,6,0,3.95,4.148493703,3.0,24.5,19.28571429,0.7,1,1.0,1.0,1.0,0.0,0.0,1,3.95,3.95,0.0,1.0,0.866666667,TRAIN,0.779290612232554
12645,-9,1.0,-9,-,1,32,0.05,-3,-,1,0,7.75,7.628073151,6.0,41.0,23.5,0.333333333,1,1.0,1.0,1.0,0.0521,0.0491,1,7.75,7.75,4.1,1.0,0.933333333,TRAIN,0.8630089562238836
194,25,1.0,25,-,1,40,0.05,30,R-skew,6,0,5.5,3.435112807,5.0,72.0,25.57142857,0.833333333,1,1.0,1.0,1.0,0.0,0.0,1,5.5,5.5,0.0,1.0,0.9375,TRAIN,0.8278742894891484
11751,21,1.0,21,-,1,32,0.4,27,-,1,0,8.0,2.449489743,6.0,11.0,8.5,0.777777778,1,1.0,1.0,1.0,0.0,0.0,1,8.0,8.0,0.0,1.0,0.9,TRAIN,0.8593661177309009
464,2,1.0,2,-,1,7,0.75,3,Symm,4,0,4.0,1.887458609,1.0,6.5,4.2,0.666666667,1,1.0,1.0,1.0,0.0,0.0,1,4.0,4.0,1.78e-15,1.0,0.8,TRAIN,0.7172882084363156
13440,11,1.0,11,-,1,47,0.2,14,Symm,2,0,9.6,13.2018938,3.0,36.5,25.0,0.785714286,1,1.0,1.0,1.0,0.0,0.0,1,9.6,9.6,0.0,1.0,0.825,TRAIN,0.8576070610226832
7631,2,1.0,2,-,1,15,0.01,3,-,1,0,1.12,1.193984925,1.0,13.0,7.0,0.666666667,1,1.0,1.0,1.0,0.0,0.0,1,1.12,1.12,0.0,1.0,0.922222222,TRAIN,0.6165874569499973
8014,19,1.0,19,-,1,31,0.05,20,-,1,0,1.55,2.397394419,1.0,12.0,6.5,0.95,1,1.0,1.0,1.0,0.0,0.0,1,1.55,1.55,0.0,1.0,0.822222222,TRAIN,0.6299129971608441
3644,-2,1.0,-2,-,1,-3,0.5,-10,-,1,0,-4.5,3.5,-8.0,-1.0,-4.5,0.2,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-4.5,-4.5,0.0,0.0,0.16,TRAIN,0.2704366817155382
2855,24,1.0,24,-,1,46,0.05,26,-,1,0,3.0,4.358898944,2.0,22.0,12.0,0.923076923,1,1.0,1.0,1.0,0.0,0.0,1,3.0,3.0,0.0,1.0,0.822222222,TRAIN,0.7065531029838572
8894,25,1.0,25,-,1,23,0.75,7,-,1,0,-6.0,6.92820323,-18.0,-2.0,-10.0,0.28,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-6.0,-6.0,0.0,0.0,0.1,TRAIN,0.21768152881632713
6832,59,0.01,11,-,1,6,0.75,1,Symm,6,1,-6.73,-2.404231453,-10.0,-50.5,-29.71428571,0.090909091,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-6.73,-6.73,-1.42e-14,0.0,0.075,TRAIN,0.15651961535973263
9661,22,1.0,22,-,1,29,0.4,22,-,1,0,2.8,3.42928564,0.0,7.0,3.5,1.0,1,0.3997,0.3965,0.5004,0.0,0.0,1,2.8,2.8,0.0,1.0,0.8,TRAIN,0.6565578271681678
9021,15,1.0,15,-,1,30,0.1,18,-,1,0,4.2,3.6,3.0,15.0,9.0,0.833333333,1,1.0,1.0,1.0,0.0,0.0,1,4.2,4.2,0.0,1.0,0.955555556,TRAIN,0.7467265765756264
13375,-9,1.0,-9,-,1,-14,0.95,-18,-,1,0,-5.2,0.871779789,-9.0,-5.0,-7.0,0.5,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-5.2,-5.2,0.0,0.0,0.164705882,TRAIN,0.21762879023086007
12064,19,1.0,19,-,1,19,0.95,0,-,1,0,-0.95,4.140953996,-19.0,0.0,-9.5,0.0,1,-0.049,-0.0546,-0.5019,-0.0471,-0.0498,-1,-0.95,-0.95,-0.95,0.0,0.125,TRAIN,0.3525350051140161
14524,8,1.0,8,-,1,18,0.01,8,Symm,6,0,0.1,1.00124922,0.0,12.5,8.571428571,1.0,1,0.0092,0.0092,0.8531,0.0,0.0,1,0.1,0.1,3.55e-15,1.0,0.88,TRAIN,0.5894769557072521
12884,-2,1.0,-2,-,1,48,0.01,-2,-,1,0,0.5,4.974937186,0.0,50.0,25.0,1.0,1,0.0098,0.0093,0.5148,0.0092,0.011,1,0.5,0.5,1.0,1.0,0.8375,TRAIN,0.6162350294690959
10457,39,0.1,-13,-,1,52,0.1,-4,Symm,8,0,9.4,1.205207526,9.0,16.5,32.77777778,0.307692308,1,1.0,0.8184,1.0,0.0,0.0012,1,9.4,9.4,-7.11e-15,0.9357,0.8875,TRAIN,0.8496475083118217
1341,-7,1.0,-7,-,1,-7,0.95,-20,-,1,0,-0.65,2.833284313,-13.0,0.0,-6.5,0.35,-1,-0.0465,-0.0489,-0.5047,0.0,0.0,-1,-0.65,-0.65,0.0,0.0,0.282352941,TRAIN,0.41328541007796493
12032,20,1.0,20,-,1,54,0.1,20,-,1,0,3.4,10.2,0.0,34.0,17.0,1.0,1,0.0992,0.0998,0.5031,0.0,0.0,1,3.4,3.4,0.0,1.0,0.825,TRAIN,0.6826758673055322
13961,27,1.0,27,-,1,111,0.05,31,R-skew,3,0,8.0,17.44419674,4.0,88.0,64.5,0.870967742,1,1.0,1.0,1.0,0.0,0.0,1,8.0,8.0,-1.42e-14,1.0,0.7625,TRAIN,0.8457698002969615
3440,23,1.0,23,-,1,11,0.4,6,-,1,0,-15.0,2.449489743,-17.0,-12.0,-14.5,0.260869565,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-15.0,-15.0,0.0,0.0,0.023529412,TRAIN,0.042454660412461764
7643,25,1.0,25,-,1,76,0.1,28,-,1,0,7.8,14.4,3.0,51.0,27.0,0.892857143,1,1.0,1.0,1.0,0.0,0.0,1,7.8,7.8,0.0,1.0,0.75,TRAIN,0.8121793541315698
3078,2,1.0,2,-,1,18,0.25,5,-,1,0,6.25,5.629165125,3.0,16.0,9.5,0.4,1,1.0,1.0,1.0,0.0,0.0,1,6.25,6.25,0.0,1.0,0.845833333,TRAIN,0.799978090256844
12603,35,0.01,4,-,1,50,0.05,5,-,1,0,2.94,6.723061568,1.0,15.0,8.0,0.8,1,1.0,0.9806,1.0,0.0,0.0,1,2.94,2.94,0.0,0.9925,0.7375,TRAIN,0.6645016093639532
8217,14,1.0,14,-,1,17,0.05,16,-,1,0,2.05,0.217944947,2.0,3.0,2.5,0.875,1,1.0,1.0,1.0,0.0,0.0,1,2.05,2.05,0.0,1.0,0.888888889,TRAIN,0.623508603229965
2313,-8,1.0,-8,-,1,-11,0.6,-11,-,1,0,-3.0,0.0,-3.0,-3.0,-3.0,0.727272727,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-3.0,-3.0,0.0,0.0,0.211111111,TRAIN,0.3303617656285316
1885,26,1.0,26,-,1,63,0.1,29,Symm,4,0,6.4,10.20367581,3.0,38.5,30.2,0.896551724,1,1.0,1.0,1.0,0.0,0.0,1,6.4,6.4,-7.11e-15,1.0,0.768421053,TRAIN,0.824048066650033
4228,26,1.0,26,-,1,44,0.05,30,Symm,2,0,4.7,3.053276928,4.0,18.5,13.33333333,0.866666667,1,1.0,1.0,1.0,0.0,0.0,1,4.7,4.7,0.0,1.0,0.8625,TRAIN,0.7872553515283925
10395,-2,1.0,-2,-,1,11,0.8,2,-,1,0,11.2,3.6,4.0,13.0,8.5,0.0,1,1.0,1.0,1.0,1.0,1.0,1,11.2,11.2,26.0,1.0,0.925,TRAIN,0.9337499498131663
7888,19,1.0,19,-,1,17,0.2,15,-,1,0,-3.6,0.8,-4.0,-2.0,-3.0,0.789473684,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-3.6,-3.6,0.0,0.0,0.15,TRAIN,0.3067591748973846
4180,0,1.0,0,-,1,11,0.05,9,-,1,0,9.1,0.435889894,9.0,11.0,10.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,9.1,9.1,11.0,1.0,1.0,TRAIN,0.9185321503938273
5482,20,1.0,20,-,1,15,0.8,12,-,1,0,-5.6,1.2,-8.0,-5.0,-6.5,0.6,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-5.6,-5.6,0.0,0.0,0.175,TRAIN,0.2088148420248877
10434,16,1.0,16,-,1,6,0.95,1,-,1,0,-10.25,1.089724736,-15.0,-10.0,-12.5,0.0625,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-10.25,-10.25,0.0,0.0,0.0375,TRAIN,0.08316834442214464
